,변수명,변수설명
2124,T_HR2000_PASS,청력부스 최대허용 소음기준_2000Hz(2KHz)
2125,T_HR4000_PASS,청력부스 최대허용 소음기준_4000Hz(4KHz)
2126,T_HR500_RT,우측 귀_500Hz(0.5KHz)
2127,T_HR1000_RT,우측 귀_1000Hz(1KHz)
2128,T_HR2000_RT,우측 귀_2000Hz(2KHz)
2129,T_HR4000_RT,우측 귀_4000Hz(4KHz)
2130,T_HR8000_RT,우측 귀_8000Hz(8KHz)
2131,T_HR500_LT,좌측 귀_500Hz(0.5KHz)
2132,T_HR1000_LT,좌측 귀_1000Hz(1KHz)
2133,T_HR2000_LT,좌측 귀_2000Hz(2KHz)
2134,T_HR4000_LT,좌측 귀_4000Hz(4KHz)
2135,T_HR8000_LT,좌측 귀_8000Hz(8KHz)
2136,T_HL_MOD,난청 유병(중등도이상) 여부(40세이상)
2137,T_HL_MILD,난청 유병(경도) 여부(40세이상)
2138,T_IM_EX_R,임피던스검사 여부(우측)
2139,T_IM_EX_R_1,임피던스검사 미검진 사유(우측)
2140,T_IM_EX_R_2,임피던스검사 미검진 사유 기타(우측)
2141,T_IM_EX_L,임피던스검사 여부(우측)
2142,T_IM_EX_L_1,임피던스검사 미검진 사유(우측)
2143,T_IM_EX_L_2,임피던스검사 미검진 사유 기타(우측)
2144,T_IM_A_R,Type A(우측)
2145,T_IM_A_L,Type A(좌측)
2146,T_IM_B_R,Type B(우측)
2147,T_IM_B_L,Type B(좌측)
2148,T_IM_C_R,Type C(우측)
2149,T_IM_C_L,Type C(좌측)
2150,T_IM_FL_R,FLAT(우측)
2151,T_IM_FL_L,FLAT(좌측)
2152,T_TYMP_DIS,고막이상 유병 여부(40세이상)
2153,L_BR,식품섭취조사 1일 전 아침결식 여부
2154,L_LN,식품섭취조사 1일 전 점심결식 여부
2155,L_DN,식품섭취조사 1일 전 저녁결식 여부
2156,L_BR_FQ,최근 1년 동안 1주 동안 아침식사 빈도
2157,L_LN_FQ,최근 1년 동안 1주 동안 점심식사 빈도
2158,L_DN_FQ,최근 1년동안 1주 동안 저녁식사 빈도
2159,L_BR_TO,최근 1년 동안 아침식사 시 가족 및 가족 외 사람과의 동반 여부
2160,L_BR_WHO,최근 1년 동안 아침식사 시 동반대상 
2161,L_LN_TO,최근 1년 동안 점심식사 시 가족 및 가족 외 사람과의 동반 여부
2162,L_LN_WHO,최근 1년 동안 점심식사 시 동반 대상 
2163,L_DN_TO,최근 1년 동안 저녁식사 시 가족 및 가족 외 사람과의 동반 여부
2164,L_DN_WHO,최근 1년 동안 저녁식사 시 동반 대상 
2165,L_OUT_FQ,외식 횟수
2166,LS_1YR,최근 1년 동안 2주 이상 식이보충제 복용여부
2167,LK_EDU,영양교육 여부
2168,LK_LB_CO,영양표시 인지여부
2169,LK_LB_US,영양표시 이용여부
2170,LK_LB_IT,영양표시 중 관심영양소
2171,LK_LB_EF,영양표시 영향여부
2172,DQ_CWATER,[탄산수]의 최근 1년간 평균섭취빈도
2173,DA_CWATER,[탄산수]의 1회 평균섭취량
2174,DQ_SODA,[탄산음료]의 최근 1년간 평균섭취빈도
2175,DA_SODA,[탄산음료]의 1회 평균섭취량
2176,DQ_SPORTS,[스포츠음료]의 최근 1년간 평균섭취빈도
2177,DA_SPORTS,[스포츠음료]의 1회 평균섭취량
2178,DQ_CAFFEINE,[에너지음료]의 최근 1년간 평균섭취빈도
2179,DA_CAFFEINE,[에너지음료]의 1회 평균섭취량
2180,DQ_FVJUICE,"[당이 첨가되지 않은 과일주스, 채소주스]의 최근 1년간 평균섭취빈도"
2181,DA_FVJUICE,"[당이 첨가되지 않은 과일주스, 채소주스]의 1회 평균섭취량"
2182,DQ_SFVJUICE,"[당이 첨가된 과일주스, 채소주스]의 최근 1년간 평균섭취빈도"
2183,DA_SFVJUICE,"[당이 첨가된 과일주스, 채소주스]의 1회 평균섭취량"
2184,DQ_COFFEE,[당이 첨가되지 않은 커피]의 최근 1년간 평균섭취빈도
2185,DA_COFFEE,[당이 첨가되지 않은 커피]의 1회 평균섭취량
2186,DQ_SCOFFEE,"[당이 첨가된 커피, 커피음료]의 최근 1년간 평균섭취빈도"
2187,DA_SCOFFEE,"[당이 첨가된 커피, 커피음료]의 1회 평균섭취량"
2188,DQ_TEA,[당이 첨가되지 않은 차류]의 최근 1년간 평균섭취빈도
2189,DA_TEA,[당이 첨가되지 않은 차류]의 1회 평균섭취량
2190,DQ_STEA,[당이 첨가된 차류]의 최근 1년간 평균섭취빈도
2191,DA_STEA,[당이 첨가된 차류]의 1회 평균섭취량
2192,DQ_MILK,[흰우유]의 최근 1년간 평균 섭취빈도
2193,DA_MILK,[흰우유]의 1회 평균섭취량
2194,DQ_SMILK,[가공우유]의 최근 1년간 평균 섭취빈도
2195,DA_SMILK,[가공우유]의 1회 평균섭취량
2196,DQ_YOGURT,[요구르트]의 최근 1년간 평균섭취빈도
2197,DA_YOGURT,[요구르트]의 1회 평균섭취량
2198,Y_BTH_WT,출생시 체중
2199,Y_MTM_YN,모유 수유 여부
2200,Y_MTM_S1,모유 시작시기1차 
2201,Y_MTM_S2,모유 시작시기2차 
2202,Y_MTM_D1,모유 수유기간1차 
2203,Y_MTM_D2,모유 수유기간2차 
2204,Y_FM_YN,조제분유 수유 여부
2205,Y_FM_S1,조제분유 시작시기1차 
2206,Y_FM_S2,조제분유 시작시기2차 
2207,Y_FM_D1,조제분유 수유기간1차 
2208,Y_FM_D2,조제분유 수유기간2차 
2209,Y_MLK_ST,일반우유(생우유) 시작시기(개월)
2210,Y_WN_ST,이유보충식 시작시기(개월)
2211,Y_SUP_YN,영양제 복용 여부
2212,Y_SUP_KD1,비타민/무기질제 
2213,Y_SUP_KD3,유산균영양제/정장제
2214,Y_SUP_KD4,초유영양제
2215,Y_SUP_KD7,기타
2216,N_DIET,식사요법여부
2217,N_DIET_WHY,식사요법이유
2218,N_DT_DS,식사요법이유_질환
2219,N_DT_ETC,식사요법이유_기타
2220,N_DUSUAL,평소식사량과 비교
2221,N_WAT_C,물섭취량(컵)
2222,N_PRG,임신 및 수유여부(가임기여성)
2223,N_BFD_Y,모유수유여부(영유아)
2224,N_DAY,영양조사요일
2225,N_MEAL,끼니구분
2226,N_MEAL_T,식사시간
2227,N_MEAL_P,식사장소
2228,N_MTYPE,매식여부
2229,N_MEAL_W,타인동반 여부
2230,N_DNAME,음식명
2231,N_DCODE,음식코드
2232,N_CD_VOL,음식의 조리총량(부피)
2233,N_CD_WT,음식의 조리총량(중량)
2234,N_TD_VOL,음식의 섭취량(부피)
2235,N_TD_WT,음식의 섭취량(중량)
2236,N_FCODE,식품코드
2237,N_FNAME,식품코드명(한글)
2238,N_ENAME,식품코드명(영문)
2239,N_FD_NS,식품명 및 식품상태
2240,N_FM_WT,식품재료량(중량)
2241,N_PRODUCT,제품명
2242,N_CNAME,제조회사명
2243,N_AP,동식물성 구분
2244,N_KINDG1,식품군 분류
2245,N_FCODE3,3차 식품코드
2246,N_FNAME3,3차 식품코드명
2247,NF_INTK,식품섭취량
2248,NF_INTK3,3차 식품코드용 식품섭취량
2249,NF_EN,에너지 섭취량(kcal)
2250,NF_WATER,수분 섭취량(g)
2251,NF_PROT,단백질 섭취량(g)
2252,NF_FAT,지방 섭취량(g)
2253,NF_SFA,포화지방산 섭취량(g)
2254,NF_MUFA,단일불포화지방산 섭취량(g)
2255,NF_PUFA,다가불포화지방산 섭취량(g)
2256,NF_N3,n-3계 지방산 섭취량(g)
2257,NF_N6,n-6계 지방산 섭취량(g)
2258,NF_10_0,카프르산 섭취량(mg)
2259,NF_12_0,라우르산 섭취량(mg)
2260,NF_14_0,미리스트산 섭취량(mg)
2261,NF_16_0,팔미트산 섭취량(mg)
2262,NF_18_0,스테아르산 섭취량(mg)
2263,NF_20_0,아라키드산 섭취량(mg)
2264,NF_22_0,베헨산 섭취량(mg)
2265,NF_24_0,리그노세르산 섭취량(mg)
2266,NF_14_1,미리스톨레산 섭취량(mg)
2267,NF_16_1,팔미톨레산 섭취량(mg)
2268,NF_18_1,올레산 섭취량(mg)
2269,NF_20_1,에이코센산 섭취량(mg)
2270,NF_22_1,에루크산 섭취량(mg)
2271,NF_24_1,네르본산 섭취량(mg)
2272,NF_18_2N6,리놀레산 섭취량(mg)
2273,NF_18_3N3,알파리놀렌산 섭취량(mg)
2274,NF_18_3N6,감마리놀렌산 섭취량(mg)
2275,NF_18_4,스테아리돈산 섭취량(mg)
2276,NF_20_2,에이코사디엔산 섭취량(mg)
2277,NF_20_3N6,디호모감마리놀렌산 섭취량(mg)
2278,NF_20_4N6,아라키돈산 섭취량(mg)
2279,NF_20_5N3,에이코사펜타엔산 섭취량(mg)
2280,NF_22_2,도코사디엔산 섭취량(mg)
2281,NF_22_5,도코사펜타엔산 섭취량(mg)
2282,NF_22_6N3,도코사헥사엔산 섭취량(mg)
2283,NF_CHOL,콜레스테롤 섭취량(mg)
2284,NF_CHO,탄수화물 섭취량(g)
2285,NF_TDF,식이섬유 섭취량(g)
2286,NF_SUGAR,당 섭취량(g)
2287,NF_CA,칼슘 섭취량(mg)
2288,NF_PHOS,인 섭취량(mg)
2289,NF_FE,철 섭취량(mg)
2290,NF_NA,나트륨 섭취량(mg)
2291,NF_K,칼륨 섭취량(mg)
2292,NF_VA_RAE,비타민A(레티놀 활성 당량) 섭취량(μgRAE)
2293,NF_CAROT,베타카로틴 섭취량(μg)
2294,NF_RETIN,레티놀 섭취량(μg)
2295,NF_B1,티아민 섭취량(mg)
2296,NF_B2,리보플라빈 섭취량(mg)
2297,NF_NIAC,나이아신 섭취량(mg)
2298,NF_FOLATE,엽산 섭취량(μgDFE)
2299,NF_VITC,비타민C 섭취량(mg)
2300,N_INTK,1일 식품섭취량(g)
2301,N_EN,1일 에너지 섭취량(kcal)
2302,N_WATER,1일 수분 섭취량(g)
2303,N_PROT,1일 단백질 섭취량(g)
2304,N_FAT,1일 지방 섭취량(g)
2305,N_SFA,1일 포화지방산 섭취량(g)
2306,N_MUFA,1일 단일불포화지방산 섭취량(g)
2307,N_PUFA,1일 다가불포화지방산 섭취량(g)
2308,N_N3,1일 n-3계 지방산 섭취량(g)
2309,N_N6,1일 n-6계 지방산 섭취량(g)
2310,N_CHOL,1일 콜레스테롤 섭취량(mg)
2311,N_CHO,1일 탄수화물 섭취량(g)
2312,N_TDF,1일 식이섬유 섭취량(g)
2313,N_SUGAR,1일 당 섭취량(g)
2314,N_CA,1일 칼슘 섭취량(mg)
2315,N_PHOS,1일 인 섭취량(mg)
2316,N_FE,1일 철 섭취량(mg)
2317,N_NA,1일 나트륨 섭취량(mg)
2318,N_K,1일 칼륨 섭취량(mg)
2319,N_VA_RAE,비타민A(레티놀 활성 당량) 섭취량(μgRAE)
2320,N_CAROT,1일 베타카로틴 섭취량(μg)
2321,N_RETIN,1일 레티놀 섭취량(μg)
2322,N_B1,1일 티아민 섭취량(mg)
2323,N_B2,1일 리보플라빈 섭취량(mg)
2324,N_NIAC,1일 나이아신 섭취량(mg)
2325,N_FOLATE,1일 엽산 섭취량(μgDFE)
2326,N_VITC,1일 비타민C 섭취량(mg)
2327,LF_SECUR_Y,식품안정성조사 여부
2328,LF_BUYER,응답자의 가구 내 식생활관리자 여부
2329,LF_CHIL,가구 내 아동 포함 여부
2330,LF_SAFE,식생활형편
2331,LF_S2,식비가 부족하여 먹을 것이 떨어진 경험
2332,LF_S3,식비가 부족하여 먹을 것이 떨어질까 걱정한 경험
2333,LF_S4,식비가 부족하여 균형잡힌 식사를 할 수 없던 경험
2334,LF_S5,식비가 부족하여 식사를 거른 경험
2335,LF_S5_1,식비가 부족하여 식사를 거른 빈도
2336,LF_S6,식비가 부족하여 생각하는 양보다 적게 먹은 경험
2337,LF_S7,식비가 부족하여 배고픈데 먹지 못한 경험
2338,LF_S8,식비가 부족하여 필요한 만큼 먹지 못해 살이 빠진 경험
2339,LF_S9,식비가 부족하여 하루 종일  굶은 경험
2340,LF_S9_1,식비가 부족하여 하루 종일  굶은 빈도
2341,LF_S10,식비가 부족하여 가구 내 아동에게 값싼 한두 가지 음식만 준 경험
2342,LF_S11,식비가 부족하여 가구 내 아동에게 균형 잡힌 식사를 주지 못한 경험
2343,LF_S12,식비가 부족하여 가구 내 아동에게 필요한 만큼 주지 못한 경험
2344,LF_S13,식비가 부족하여 가구 내 아동의 식사량을 줄인 경험
2345,LF_S14,식비가 부족하여 가구 내 아동이 식사를 거른 경험
2346,LF_S14_1,식비가 부족하여 가구 내 아동이 식사를 거른 빈도
2347,LF_S15,식비가 부족하여 가구 내 아동이 배가 고픈데도 먹지 못한 경험
2348,LF_S16,식비가 부족하여 가구 내 아동이 하루 종일 굶은 경험
2349,LF_SECUR,식품안정성 점수
2350,LF_SECUR_G,수준별 식품안정성 정도
